ID;Nombre;Nombre Centro Control;Nombre Propietario;Nombre Coordinado;Número;Nemotecnico;Descripcion;Región;Provincia;Comuna;5.1 Barras por nivel de tensión y su respectiva capacidad térmica, en función de la T° ambiente y T° conductor (Tabla de Relación Corriente – Temperatura);5.2 Tipo de configuración (barra simple, barra doble, interruptor y medio, etc.);5.3 Equipos de transformación;5.4 Interruptores (especificar si corresponden a interruptores de paño de línea, seccionadores de barra, de transferencia, u otros);5.5 Desconectadores;5.6 Conexiones de puesta a tierra. Indicar si la subestación posee conexiones y sus ubicaciones;5.7 Equipos de medida;5.8 Equipos de sincronización;5.9 Equipos de comunicaciones;5.10 Sistemas de protección;5.11 Transformadores de medida (corriente y tensión);5.12 Pararrayos;5.13 Fecha de entrada en operación;Coordenada Este;Coordenada Norte;Zona o Huso [Ej: 18H-19J etc.];1 Diagrama unilineal, señalando capacidad nominal de equipos primarios  (*.dwg y *.pdf);2 Plano de planta y elevación de la subestación (*dwg y *. pdf);3 Plano de la malla de tierra: aérea y subterránea (*dwg y *.pdf);4 Diagramas unilineales de los servicios auxiliares de CA y CC (*.dwg y *.pdf);5 Disposición de equipos en sala de servicios generales.
226;S/E CENTRAL NEHUENCO I;COLBÚN S.A.;COLBÚN S.A.;COLBÚN S.A.;6;SE006G0004;;VALPARAÍSO;QUILLOTA;QUILLOTA;no aplica;BARRA SIMPLE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;01/01/1998 12:00:00 A.M.;282714,3;6353227,31;19H;Anexo 1-DU-Funcional-SE Central Nehuenco I-10,5kV-220kV;;"Anexo 3-Plano de malla a tierra; aérea; subterránea-SE Central Nehuenco I";"Anexo 4-DU-SSAA-CA; CC-SE Central Nehuenco I";Anexo 5-Disposición de equipos SSG-SE Central Nehuenco I
227;S/E LAS TORTOLAS;CELEO REDES CHILE LTDA;ALFA TRANSMISORA DE ENERGÍA S.A.;ALFA TRANSMISORA DE ENERGÍA S.A.;7;SE007T0061;;METROPOLITANA DE SANTIAGO;CHACABUCO;COLINA;"ID31 - BA S/E LAS TORTOLAS 220KV BP1-1; ID32 - BA S/E LAS TORTOLAS 23KV BP1-1";BARRA SIMPLE;SI;SI;SI;SI;NO;no aplica;SI;"ID12642-SP S/E LAS TORTOLAS TR1-1; ID12643-SP S/E LAS TORTOLAS TR1-2; ID12644-SP S/E LAS TORTOLAS TR1-3; ID12645-SP S/E LAS TORTOLAS TR2-1; ID12646-SP S/E LAS TORTOLAS TR2-2; ID12647-SP S/E LAS TORTOLAS TR2-3; ID12648-SP S/E LAS TORTOLAS D1; ID12649-SP S/E LAS TORTOLAS D2; ID12650-SP S/E LAS TORTOLAS D3; ID12651-SP S/E LAS TORTOLAS D4";SI;SI;2011;341217,35;6331609;19H;Anexo 1-DU-Funcional-SE Las Tórtolas-220kV;Anexo 2-Plano de planta y elevación-SE Las Tórtolas-220kV;"Anexo 3-Plano de malla a tierra; aérea; subterránea-SE Las Tórtolas";"Anexo 4-DU-SSAA-CA; CC-SE Las Tórtolas";Anexo 5-Disposicion de equipos SSG-SE Las Tórtolas
228;S/E CENTRAL RUCUE;COLBÚN S.A.;COLBÚN S.A.;COLBÚN S.A.;9;SE009G0004;;BÍO BÍO;BÍO BÍO;QUILLECO;"ID 34 – BA S/E CENTRAL RUCUE 220kV BP1; ID 35 – BA S/E CENTRAL RUCUE 220kV BP2 ; ID 1249 – BA S/E CENTRAL RUCUE 23kV";BARRA SIMPLE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;01/01/1998 12:00:00 A.M.;246102,9992;5861244,02;19H;Anexo 1-DU-Funcional-SE Central Rucúe-13,8kV-23kV-220kV;Anexo 2-Plano de planta y elevación-SE Central Rucúe-23kV-220kV;"Anexo 3-Plano de malla a tierra; subterránea-SE Central Rúcue";;
229;S/E CENTRAL SAN IGNACIO;COLBÚN S.A.;COLBÚN S.A.;COLBÚN S.A.;10;SE010G0004;;MAULE;LINARES;YERBAS BUENAS;ID 1614 – BA S/E SAN IGNACIO 66kV;BARRA SIMPLE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;01/01/1996 12:00:00 A.M.;269860,75;6055842,79;19H;Anexo 1-DU-Funcional-SE Central San Ignacio-13,8kV-66kV;;;"Anexo 4-DU-SSAA-CA; CC-SE Central San Ignacio";
230;S/E CENTRAL QUILLECO;COLBÚN S.A.;COLBÚN S.A.;COLBÚN S.A.;12;SE012G0004;;BÍO BÍO;BÍO BÍO;QUILLECO;ID 42 - BA S/E CENTRAL QUILLECO 220KV BP1;BARRA SIMPLE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;01/01/2007 12:00:00 A.M.;238144,62;5863833,39;19H;Anexo 1-DU-Funcional-SE Central Quilleco-13,8kV-220kV;Anexo 2-Plano de planta y elevación-SE Central Quilleco-13,8kV-220kV;"Anexo 3-Plano de malla a tierra; subterránea-SE Central Quilleco";"Anexo 4-DU-SSAA-CA; CC-SE Central Quilleco";
231;S/E CENTRAL CHIBURGO;COLBÚN S.A.;COLBÚN S.A.;COLBÚN S.A.;13;SE013G0004;;MAULE;LINARES;COLBÚN;ID 41 – BA S/E CHIBURGO 66kV;BARRA SIMPLE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;01/01/2007 12:00:00 A.M.;286822,95;6051076,1;19H;Anexo 1-DU-Funcional-SE Central Chiburgo-6,6kV-66kV;Anexo 2-Plano de planta y elevación-SE Central Chiburgo-66kV;"Anexo 3-Plano de malla a tierra; aérea; subterránea-SE Central Chiburgo";"Anexo 4-DU-SSAA-CA; CC-SE Central Chiburgo";
232;S/E CENTRAL LOS PINOS;COLBÚN S.A.;COLBÚN S.A.;COLBÚN S.A.;14;SE014G0004;;BÍO BÍO;BÍO BÍO;CABRERO;ID 43 - BA S/E CENTRAL LOS PINOS 220KV BP1;BARRA SIMPLE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;01/01/2009 12:00:00 A.M.;737790,8;5892166,17;18 H;Anexo 1-DU-Funcional-SE Central Los Pinos-11,5kV-220kV;Anexo 2-Plano de planta-SE Central Los Pinos-11,5kV-220kV;"Anexo 3-Plano de malla a tierra; aérea; subterránea-SE Central Los Pinos";;
233;S/E CENTRAL SAN CLEMENTE (COLBUN);COLBÚN S.A.;COLBÚN S.A.;COLBÚN S.A.;16;SE016G0004;;MAULE;TALCA;SAN CLEMENTE;ID 1613 - BA S/E CENTRAL SAN CLEMENTE 66KV;BARRA SIMPLE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;01/01/2010 12:00:00 A.M.;286621,32;6058074,37;19H;Anexo 1-DU-Funcional-SE Central San Clemente (Colbún)-6,6kV-66kV;Anexo 2-Plano de planta y elevación-SE Central San Clemente (Colbún)-6,6kV-66kV;"Anexo 3-Plano de malla a tierra; aérea; subterránea-SE Central San Clemente (Colbún)";"Anexo 4-DU-SSAA-CA; CC-SE Central San Clemente (Colbún)";Anexo 5-Disposición de equipos SSG-SE Central San Clemente (Colbún)
234;S/E MINERO;CELEO REDES CHILE LTDA;ALFA TRANSMISORA DE ENERGÍA S.A.;ALFA TRANSMISORA DE ENERGÍA S.A.;2;SE002T0061;;LIBERTADOR GENERAL BERNARDO OHIGGINS;CACHAPOAL;MACHALÍ;"ID2473 - BA S/E MINERO 220KV BP1; ID2474 - BA S/E MINERO 220KV BP2; ID2475 - BA S/E MINERO 115KV BP1; ID2476 -  BA S/E MINERO 115KV BP2";DOBLE BARRA;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;01/01/2002 12:00:00 A.M.;364099,57;6226836,79;19H;Anexo 1-Diagrama unilineal-SE Minero 220kV - 110kV;Anexo 2-Plano de planta y elevación-SE Minero 220kV - 110kV;;Anexo 4-DU-SSAA-CA-CC-SE Minero 220kV - 110kV;Anexo 5-Disposicion de equipos SSG-SE Minero 220kV - 110kV
235;S/E CENTRAL SANTA MARIA;COLBÚN S.A.;COLBÚN S.A.;COLBÚN S.A.;17;SE017G0004;;BÍO BÍO;CONCEPCIÓN;CORONEL;"ID 1170 - BA S/E SANTA MARIA 220KV BP1; ID 1171 - BA S/E SANTA MARIA 220KV BP2";DOBLE BARRA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;01/10/2010 12:00:00 A.M.;666231,39;5899042,69;18H;Anexo 1-DU-Funcional-SE Central Santa María-18kV-220kV;Anexo 2-Plano de planta y elevación-SE Central Santa María-220kV;;"Anexo 4-DU-SSAA-CA; CC-SE Central Santa María";Anexo 5-Disposición de equipos SSG-SE Central Santa María
236;S/E CENTRAL CAPULLO;EMPRESA ELÉCTRICA CAPULLO S.A.;EMPRESA ELÉCTRICA CAPULLO S.A.;EMPRESA ELÉCTRICA CAPULLO S.A.;1;SE001G0005;;DE LOS LAGOS;OSORNO;PUYEHUE;;BARRA SIMPLE;SI;SI;SI;SI;SI;NO;NO;;SI;SI;01/01/1995 12:00:00 a.m.;719261,2;5478085,47;18G;;;;;
237;S/E CENTRAL PILMAIQUEN;ENEL GREEN POWER CHILE S.A.;ENEL GREEN POWER CHILE S.A.;ENEL GREEN POWER CHILE S.A.;11;SE011G0292;;DE LOS RÍOS;RANCO;RÍO BUENO;"ID46-BA S/E CENTRAL PILMAIQUEN 66KV B1;
ID47-BA S/E CENTRAL PILMAIQUEN 66KV B2;
ID48-BA S/E CENTRAL PILMAIQUEN 13.2KV";DOBLE BARRA;SI;SI;SI;SI;SI;NO;NO;SI;SI;NO;U1-U2-U3: 1944 / U4: 1945 / U5: 1959;698735,3;5498695,03;18G;Anexo - Unilineal C.Pilmaiquén.dwg/pdf;Anexo 2_Plano Planta y elevación;Anexo 3_Plano Malla tierra, aerea y subt.;Anexo 4_Diag. Unilineal SSAA CA y CC;Anexo 5_Disp. De equipos Sala de Serv. Generales
238;S/E CENTRAL CENIZAS;IMELSA ENERGÍA SPA;ELÉCTRICA CENIZAS S.A.;IMELSA ENERGÍA SPA;1;SE001G0039;;ATACAMA;COPIAPÓ;COPIAPÓ;Diagrama Unilineal Funcional (DUF).zip;BARRA SIMPLE;SI;SI;SI;SI;SI;NO;SI;Diagrama Unilineal Funcional (DUF).zip;SI;SI;01/04/2009 12:00:00 a.m.;362591;6959109,012;19J;Diagrama Unilineal Funcional (DUF).zip;2.1 Terreno coordenadas  ECSA 6020-04-EE-PL-001-1 / 2.2 Disposición Equipo ECSA 6020-02-EE-PL-004-0 / 2.3 Disposición Equipos ECSA 6020-03-EE-PL-004-0;3.1 Malla Puesta a Tierra Planta ECSA 6020-02-EE-PL-009-0 / 3.2 Malla de Puesta a Tierra ECSA E6020-03-EE-PL-009-0;4.2 Diagrama Unilineal SS-AA CC ECSA  6020-02-EE-PL-002-1 / 4.1 Diagrama Unilineal SS-AA CA ECSA 6020-02-EE-PL-001-1;2.4 Arquitectura Caseta Control ECSA 6020-02-CE-PL-005-1
239;S/E CENTRAL PUNTILLA;ELÉCTRICA PUNTILLA S.A.;ELÉCTRICA PUNTILLA S.A.;ELÉCTRICA PUNTILLA S.A.;1;SE001G0019;;METROPOLITANA DE SANTIAGO;CORDILLERA;PIRQUE;EAP Puntilla .zip;BARRA SIMPLE;SI;SI;SI;Si;SI;NO;NO;EAP Puntilla.zip;SI;SI;1999;357607;6279103,013;19H;PU-000-010-PL-EL-064.pdf, dwg;PU-000-010-PL-CV-547_x_POC49_DispEquipPrim-SE.pdf, dwg;PU-000-010-PL-CV-548_x_POC50_PltaMallaTierra-SE.pdf,dwg;PU-000-010-PL-EL-300_C_DU.pdf, PU-000-010-PL-EL-300_C_DU .dwg;PU-000-010-PL-EL-301_C_DIS.pdf, PU-000-010-PL-EL-301_C_DIS .dwg
240;S/E NUEVA VENTANAS;AES ANDES S.A.;EMPRESA ELÉCTRICA VENTANAS S.A.;AES ANDES S.A.;1;SE001G0049;;VALPARAÍSO;VALPARAÍSO;PUCHUNCAVÍ;"ID 51 BA S/E VENTANAS JB1; ID 1356 BA S/E VENTANAS JB2";DOBLE BARRA;SI;SI;SI;SI;SI;NO;NO;ID 144 SP S/E NUEVA VENTANAS 220KV BP1/BP2;SI;NO;2009;267489,9997;6373804,017;19H;Diagrama Unilineal-Funcional SE Nueva Ventanas Rev.0.DWG / unilineal Nueva ventanas.PDF;WD710-EE158-50012.dwg / WD710-EE158-50013.dwg / WD710-EE158-50020 SHEET 2.dwg / Resumen planos civiles..GIS WD710-EE158-50012..WD710-EE158-50013..WD710-EE158-50020 SHEET 2;WD710-EE158-50014.dwg / WD710-EE158-50019.dwg;G001 SINGLE LINE DIAGRAM 34BHG BARRA A Rev. F.dwg / G002 SINGLE LINE GIAGRAM 34BHG BARRA B Rev.1.dwg / AC DIST PANEL contiene..G001 SINGLE LINE DIAGRAM 34BHG BARRA A Rev. F..G002 SINGLE LINE GIA / WD710-EE-158-50006 220V DC SYSTEM.dwg;WD710-EE158-50015.dwg / WD710-EE158-50016.dwg
241;S/E CENTRAL CARENA;COLBÚN S.A.;EMPRESA ELÉCTRICA INDUSTRIAL S.A.;COLBÚN S.A.;1;SE001G0028;;METROPOLITANA DE SANTIAGO;MELIPILLA;CURACAVÍ;Especificaciones Técnicas Celdas MT - Central Carena;BARRA SIMPLE;SI;SI;SI;SI;SI;NO;NO;DU Funcional;SI;NO;01/01/1943 12:00:00 a.m.;318703,9999;6288420,014;19H;"DU Funcional; SSEE Carena";Anexo 2-Plano de planta y elevación-SE Central Carena-6,3;"Anexo 3-Plano de malla a tierra; aérea; subterránea-SE Central Carena";"Anexo 4-DU-SSAA-CA; CC-SE Central Carena";Anexo 5-Disposicion de equipos SSG-Central Carena
242;S/E CENTRAL ABANICO;TRANSELEC S.A.;TRANSELEC S.A.;TRANSELEC S.A.;48;SE048T0002;;BÍO BÍO;BÍO BÍO;ANTUCO;ID1363-BA S/E ABANICO 154KV, ID2743-BA S/E ABANICO 154KV TRANSFERENCIA;BARRA SIMPLE + TRANSFERENCIA;NO;SI;SI;SI;SI;SI;SI;SI;SI;NO;01/01/1945 12:00:00 a.m.;279432,9997;5861753,017;19H;ABA-10-CP-PL-0001-L0001 COORDINADOR.dwg - Unilineal-A3-54e-81 (2)-A3-54e-81-52AT4.dwg;"01 Disposición de equipos ABA-Rev.B 2007; 01 Disposición de equipos ABA-Rev.B 2007-L01.pdf; 01 Disposición de equipos ABA-Rev.B 2007-L02.pdf";3-PLANO DE MALLA A TIERRA,AEREA,SUBTERRANEA-SE ABANICO;4-DU-SSAA-CA Y CC-SE ABANICO;5-DISPOSICION DE EQUIPOS SSG-SE ABANICO
243;S/E CENTRAL ANTUCO (ENEL GENERACION);ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;2;SE002G0021;;BÍO BÍO;BÍO BÍO;TUCAPEL;"ID55 - BA S/E ANTUCO 13.8KV B1 SECCION 1;
ID56 - BA S/E ANTUCO 13.8KV B2;
ID58 - BA S/E ANTUCO 13.8KV B1 SECCION 2";DOBLE BARRA + TRANSFERENCIA;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;1981;267212,03;5867481,64;19H;Anexo 1_Diagrama Unilineal;Anexo 2_Plano Planta y elevación;Anexo 3_Plano Malla tierra, aerea y subt.;Anexo 4_Diag. Unilineal SSAA CA y CC;Anexo 5_Disp. De equipos Sala de Serv. Generales
244;S/E CENTRAL BOCAMINA I;ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;3;SE003G0021;;BÍO BÍO;CONCEPCIÓN;CORONEL;EN DESARROLLO (O&M ENEL);BARRA SIMPLE;SI;SI;SI;SI;SI;NO;NO;EN DESARROLLO (O&M ENEL);SI;SI;1970;663057,38;5901252,99;18H;Diagrama Unilineal Patio154kV.pdf;"6048-02-EE-PL-005-R3 Disposicion Equipos Planta 220-154kV.DWG/PDF ; 6048-02-EE-PL-006-R3 Disp. Eq. Corte 154kV.DWG/PDF";"6048-02-EE-PL-008-R1 Disp. Malla Tierra.DWG/PDF;6048-02-EE-PL-009-R3 Malla Tierra 154kV Detalles  .DWG/PDF";"6048-02-EE-PL-001-R1 Unilineal SSAA 125Vcc.DWG/PDF;6048-02-EE-PL-004-R1 Unilineal SSAA 380Vca.DWG/PDF";6048-02-EE-PL-016-R2 Disp. Gral. Sala Electrica.DWG/PDF
245;S/E CENTRAL CIPRESES;TRANSELEC S.A.;TRANSELEC S.A.;TRANSELEC S.A.;55;SE055T0002;;MAULE;TALCA;SAN CLEMENTE;ID1364-BA S/E CIPRESES 154KV B1, ID1713-BA S/E CIPRESES 154KV B2, ID1714-BA S/E CIPRESES 154KV TRANSFERENCIA, ID1788-BA S/E CIPRESES 13.2KV;DOBLE BARRA + TRANSFERENCIA;NO;SI;SI;SI;SI;SI;NO;SI;SI;NO;01/01/1968 12:00:00 a.m.;336200,99;6038228,55;19H;"UNILINEAL CONSOLIDADO SE CIPRESES Rev 1.dwg ; UNILINEAL CONSOLIDADO SE CIPRESES Rev 1.pdf";2-PLANO DE PLANTA Y ELEVACION-SE CIPRESES-154KV;3-PLANO DE MALLA TIERRA,AEREA Y SUBTERRANEA-SE CIPRECES;4-DU-SSAA-CA Y CC-SE CIPRECES;5-DISPOSICION DE EQUIPOS SSG-SE CIPRECES
246;S/E CENTRAL ISLA;ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;60;SE060G0021;;MAULE;TALCA;SAN CLEMENTE;no aplica;BARRA SIMPLE + TRANSFERENCIA;SI;SI;SI;SI;NO;NO;NO;SI;SI;SI;1963;334189,04;6035619,75;19H;ISL-10-CP-PL-0008-L0000.DWG;Anexo 2_Plano Planta y elevación;Anexo 3_Plano Malla tierra, aerea y subt.;Anexo 4_Diag. Unilineal SSAA CA y CC;Anexo 5_Disp. De equipos Sala de Serv. Generales
247;S/E CENTRAL RALCO;ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;6;SE006G0021;;BÍO BÍO;BÍO BÍO;QUILACO;no aplica;ANILLO;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;06-09-2004 0:00:00;278941,23;5791376,68;19H;UNILINEAL RALCO 2019 RETROFIT PROTECCIONES;"H99K184021000100-1-12-1.pdf;
H99K184021000100-2-12-1.pdf";Anexo 3_Plano Malla tierra, aerea y subt.;Anexo 4_Diag. Unilineal SSAA CA y CC;Anexo 5_Disp. De equipos Sala de Serv. Generales
248;TAP OFF MARIA DOLORES;BIOENERGÍAS FORESTALES SPA;CMPC PULP SPA.;BIOENERGÍAS FORESTALES SPA;1;SE001A0021;;BÍO BÍO;BÍO BÍO;LOS ÁNGELES;Cap ACAR 700 MCM I vs Tamb/Cap ACSR 636 MCM I vs Tamb;OTRA;NO;NO;SI;SI;NO;NO;NO;Informe Proteccionesrev-13-11-14;SI;SI;No Disponible;728296,96;5860283,42;18H;Anexo 1-DU-Funcional-TAP OFF MARIA DOLORES-220kV;Anexo 2-Plano de planta y elevación-TAP OFF MARIA DOLORES-220kV;"Anexo 3-Plano de malla a tierra; aérea; subterránea-TAP OFF MARIA DOLORES";"Anexo 4-DU-SSAA-CA; CC-TAP OFF MARIA DOLORES";Anexo 5-Disposicion de equipos SSG-TAP OFF MARIA DOLORES
249;S/E CENTRAL TALTAL (ENEL GENERACION);ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;10;SE010G0021;;ANTOFAGASTA;ANTOFAGASTA;TALTAL;EN DESARROLLO (O&M ENEL);BARRA SIMPLE;SI;SI;SI;Si, ver anexo Plano Malla de Tierra Taltal;SI;SI;SI;07419-04-01-IEES-ITE-008 Version A;SI;SI;2000;352093,8485;7235552,278;19J;Diagrama Unilineal Central Taltal-PLN-001-01_R4.pdf;Plano Planta Central Taltal;Plano Malla de Tierra Taltal;UNILINEAL SSAA EE006051 Tal Tal.dwg;EN DESARROLLO (O&M ENEL)
250;S/E CENTRAL RAPEL (ENEL GENERACION);ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;11;SE011G0021;;LIBERTADOR GENERAL BERNARDO OHIGGINS;CARDENAL CARO;LITUECHE;;BARRA SIMPLE + TRANSFERENCIA;SI;SI;SI;SI;SI;SI;NO;Si;SI;SI;1968;261017,02;6230227,47;19H;Anexo 1_Diagrama Unilineal;Anexo 2_Plano Planta y elevación;Anexo 3_Plano Malla tierra, aerea y subt.;Anexo 4_Diag. Unilineal SSAA CA y CC;Anexo 5_Disp. De equipos Sala de Serv. Generales
251;S/E CENTRAL SAN ISIDRO I;ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;5;SE005G0021;;VALPARAÍSO;QUILLOTA;QUILLOTA;EN DESARROLLO (O&M ENEL);BARRA SIMPLE;SI;SI;SI;SI;SI;SI;SI;EN DESARROLLO (O&M ENEL);SI;SI;EN DESARROLLO (O&M ENEL);283487,35;6353330,27;19H;San Isidro TG1.tiff/San Isidro TV1.tiff/ Diagrama Unilineal 6.0xV Barra1-TG_2.pdf;N1-02252;N1-02252;Diag. Unilineal 220V CC Distr. Ppal Secc.2 / Diagrama Unilineal 220V CC Distr. Ppal. Secc.1 / Diagrama Unilineal 380V CA Distr. Ppal Enfriamiento / Diagrama Unilineal 380V CA Distr. Principal S.Comun 380V Subdistr. Serv. Comunes emergencia / Diagrama Unilineal 380V CA Subdistr. Serv. Comunes Generales / Diagrama Unilineal 380V CA Subdistr. unid. emergencia / Diarama Unilineal 380V CA subdistr. unidades / Diagrama Unilineal 380V CA Subdistr. unidades_2 / Diagrama Unilineal T.D Principal 220V CA UPS;EN DESARROLLO (O&M ENEL)
252;S/E CENTRAL SAN ISIDRO II;ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;13;SE013G0021;;VALPARAÍSO;QUILLOTA;QUILLOTA;EN DESARROLLO (O&M ENEL);BARRA SIMPLE;SI;SI;SI;SI;SI;NO;NO;EN DESARROLLO (O&M ENEL);SI;SI;EN DESARROLLO (O&M ENEL);283610,78;6353330,04;19H;Diagrama Unilineal para estación interruptores 6.3kV / Diagrama unilineal para interruptor 6.3kV TG / Diagrama Unilineal Ppal.pdf/ San Isidro TG2.tiff/San Isidro TV2.tiff;CF-5B001_r1;CF-5B001_r1;Item 4 Unilineales Servicios Aux.zip;EN DESARROLLO (O&M ENEL)
253;S/E CENTRAL PALMUCHO;ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;15;SE015G0021;;BÍO BÍO;BÍO BÍO;ALTO BÍO BÍO;;BARRA SIMPLE;SI;SI;SI;SI;SI;SI;SI;;SI;;2007;282540,68;5786493,72;19H;"DU FUNCIONAL CH PALMUCHO 66KV REV1B (MODIFICADO).dwg; DU FUNCIONAL CH PALMUCHO 66KV REV1B (MODIFICADO).pdf";Anexo 2_Plano Planta y elevación;Anexo 3_Plano Malla tierra, aerea y subt.;Anexo 4_Diag. Unilineal SSAA CA y CC;Anexo 5_Disp. De equipos Sala de Serv. Generales
254;S/E SECCIONADORA CANELA;ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;16;SE016G0021;;COQUIMBO;CHOAPA;CANELA;no aplica;BARRA SIMPLE;NO;SI;SI;NO;SI;NO;NO;SI;SI;SI;27-12-2007 0:00:00;250991;6533800;19J;Anexo 1_Diagrama Unilineal;Anexo 2_Plano Planta y elevación;Anexo 3_Plano Malla tierra, aerea y subt.;Anexo 4_Diag. Unilineal SSAA CA y CC;Anexo 5_Disp. De equipos Sala de Serv. Generales
255;S/E CENTRAL OJOS DE AGUA;ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;7;SE007G0021;;MAULE;TALCA;SAN CLEMENTE;;BARRA SIMPLE;NO;SI;SI;NO;SI;NO;NO;;SI;SI;;336641,46;6038285,56;19H;Diagrama Unilineal Central Ojos de Agua.dwg;Anexo 2_Plano Planta y elevación;Anexo 3_Plano Malla tierra, aerea y subt.;Anexo 4_Diag. Unilineal SSAA CA y CC;Anexo 5_Disp. De equipos Sala de Serv. Generales
256;S/E CENTRAL QUINTERO;TRANSELEC S.A.;TRANSELEC S.A.;TRANSELEC S.A.;21;SE021T0002;;VALPARAÍSO;VALPARAÍSO;QUINTERO;"ID1794-BA S/E CENTRAL QUINTERO 220KV BP1; ID3701-BA S/E CENTRAL QUINTERO 220KV BT1";BARRA SIMPLE + TRANSFERENCIA;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;2009;267259,51;6369460,24;19H;SE Quintero as built Ene 2011.dwg;Anexo 2-Plano de Planta y elevación-SE Central Quintero-220 kV;"Anexo 3-Plano de malla a tierra; aérea; subterránea-SE Central Quintero";"Anexo 4-DU-SSAA-CA;CC-SE Central Quintero";Anexo 5-Disposición de equipos SSG-SE Central Quintero
257;S/E CENTRAL ELEVADORA CANELA II;ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;8;SE008G0021;;COQUIMBO;CHOAPA;CANELA;ID1221 - BA S/E ELEVADORA CANELA II 12KV;OTRA;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;1-1-2010;250990,9996;6533800,018;19H;Anexo 1_Diagrama Unilineal;Anexo 2_Plano Planta y elevación;Anexo 3_Plano Malla tierra, aerea y subt.;Anexo 4_Diag. Unilineal SSAA CA y CC;Anexo 5_Disp. De equipos Sala de Serv. Generales
258;S/E CENTRAL BOCAMINA;ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;ENEL GENERACIÓN CHILE S.A.;20;SE020G0021;;BÍO BÍO;CONCEPCIÓN;CORONEL;;BARRA SIMPLE;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;28-10-2012;663027,22;5901174,79;18H;EAD000-F2-CH--000-34B002_04.pdf;"6048-02-EE-PL-005-R3 Disposicion Equipos Planta 220-154kV.DGW/PDF; 6048-02-EE-PL-007-R3 Disp. Eq. Cortes 220kV.DWG/PDF";"6048-02-EE-PL-008-R1 Disp. Malla Tierra.DWG/PDF; 6048-02-EE-PL-010-R3 Malla Tierra 220kV Detalles.DWG/PDF";"6048-02-EE-PL-001-R1 Unilineal SSAA 125Vcc.DWG/PDF;6048-02-EE-PL-004-R1 Unilineal SSAA 380Vca.DWG/PDF";6048-02-EE-PL-016-R2 Disp. Gral. Sala Electrica.DWG/PDF
259;S/E CENTRAL GUAYACAN;DUQUECO SPA;ENERGÍA COYANCO S.A.;INNERGEX RENEWABLE ENERGY CHILE SPA;1;SE001G0065;;METROPOLITANA DE SANTIAGO;CORDILLERA;SAN JOSÉ DE MAIPO;ID1302-BA S/E CENTRAL GUAYACAN BARRA 6.3KV ID1303-BA S/E CENTRAL GUAYACAN BARRA 23KV;BARRA SIMPLE;SI;SI;SI;SI;NO;SI;SI;SI;SI;SI;24-09-10;373859;6281059,96;19H;"Diagrama Unilineal SE Central Guayacán rev 03.dwg; Diagrama Unilineal SE Central Guayacán rev 03.pdf";SIN ANTECEDENTES;SIN ANTECEDENTES;SIN ANTECEDENTES;SIN ANTECEDENTES
